#{"t_start": 1774876353.9907687, "env_id": "None"}
r,l,t,matches_won,enemy_matches_won,health,enemy_health0.189,594,22.240409,0,2,-1,85
0.182,413,11423.417749,0,2,-1,63
-0.038,400,11441.45679,0,2,-1,146
0.283,524,11464.298056,0,2,-1,4
0.105,501,11486.485111,0,2,-1,79
0.332,389,11503.985161,0,2,-1,33
0.0.658206,799,11532.178476,1,2,-10.382,0.581841,931,11571.661613,1,0.179,5640.087,491,11592.337907,0,0.253,528,-0.02,384,11608.726986,00.423,654,0.646,599,11633.8492,0,0.411,5860.074,407,11651.311611,0,0.522,646,0.394472,749,11681.98414-0.004,432,1160.492587,814,11716.830784,1,2,-1,81
0.959583,1039,11760.394167,1,2,-1,19
0.828029,675,11788.328856,2,0,10,-1
0.219,569,11811.979129,0,2,-1,89
0.298,521,11833.846292,0,2,-1,15
0.289,503,11855.013101,0,2,-1,33
0.326,626,11881.028638,0,2,-1,58
0.262,494,11901.922915,0,2,-1,72
0.237,599,11928.577539,0,2,-1,124
0.148,485,11949.131964,0,2,-1,104
0.483,498,11970.111366,0,2,-1,44
0.198,415,11986.178121,0,2,-1,79
0.009,388,12003.063424,0,2,-1,127
0.137,353,12018.389598,0,2,-1,107
0.092,462,12038.000255,0,2,-1,79
0.311,472,12058.129213,0,2,-1,114
0.075,358,12071.966051,0,2,-1,99
0.234,507,12093.588469,0,2,-1,44
0.952887,540,0.619827,724,12117.967,1,0.096,4410.216,516,12139.578388,0,0.516,6810.139,604,12166.337662,0,0.219,4390.341,560,12189.755547,0,0.404,526,0.760578,739,12220.914940.69,733,12230.001,419,12238.9510.293,483,12256.95053,0,2,-1,43
-0.142,386,12273.50.431,665,12283.96-0.009,452,12290.269,535,12306.396900.015,484,12-0.033,420,12324.312,00.700092,740.24,489,12344.937414,0,2,0.661311,833,12377.626142,1,2,-1,80
0.518,630,12405.447289,0,2,-1,18
0.797275,895,12441.978166,1,2,-1,41
0.38,524,12463.884344,0,2,-1,5500.327,452,12483.229364,0,2,-1,48
0.223,583,12507.581739,0,2,-1,51
0.231,457,12527.195924,0,2,-1,77
-0.161,410,12545.029893,0,2,-1,147
0.665232,801,12579.678249,1,2,-1,2400.448,699,12608.526785,0,2,-1,810.35065,830,12630.711874,1,2,-1,126
0.394372,733,12663.253603,1,2,-1,-0.00.406,614,12689.817706,0,2,-1,67-00.259,571,12714.701275,0,2,-1,11300.06,455,12734.206547,0,2,-1,109-0-0.102,355,12748.433275,0,2,-1,10.450.382,509,12770.838263,0,2,-1,0.7740.388,558,12796.625786,0,2,-1,3-00.097,391,12812.795241,0,2,-1,82
0.689847,859,12848.602529,1,2,-1,10.-0.064,437,12867.941419,0,2,-1,10.400.253,456,12887.627331,0,2,-1,0.054,440,12904.743429,0,2,-1,55
0.279,629,12932.68714,0,2,-1,123
0.083,541,12955.888019,0,2,-1,146
0.200.503681,992,12992.986877,1,2,0.422,50.443,488,13013.751774,0,2,0.674,60.303,559,13039.126728,0,2,0.209,40.102,492,13058.487344,0,20.275,580.022,502,13079.773414,0,20.601,7110.962847,1091,13128.030379,1,2,-1,5
0.31,461,13146.340707,00.663902,80.271,546,13171.206062,0,2,0.245,40.355,572,13195.569713,0,2,0.435,47-0.059,454,13215.310718,0,0.191,469,0.51777,750,13246.308447,2,1,6,-1
0.529,698,13275.349374,0,2,-1,30
0.859391,831,13311.400926,1,2,-1,44
0.128,513,13333.284794,0,2,-1,26
0.442,549,13356.808669,0,2,-1,48
0.234,490,13377.734278,0,2,-1,68
0.351787,698,13407.045297,1,2,-1,49
0.871021,784,13441.227847,1,2,-1,95
0.292,559,13464.785226,0,2,-1,21
0.102,558,13488.397768,0,2,-1,84
0.022,427,13506.877849,0,2,-1,166
0.016,427,13525.413549,0,2,-1,95
0.269,476,13545.931032,0,2,-1,90
0.415,538,13568.85367,0,2,-1,1
0.236,433,13587.531136,0,2,-1,78
0.157,542,13610.415635,0,2,-1,40
0.155,500,13631.863984,0,2,-1,28
0.58,528,13654.443222,0,2,-1,12
0.214,408,13670.5810.718535,893,1360.578839,781,13704.558582,2,1,40,-1
-0.147,352,13720.014132,0,2,-1,151
0.036,506,13741.40.458,634,13744.100.077,438,13760.0.259,521,13766.28-0.031,341,137730.218,457,13786.1020.483,627,13800.293831,0,2,-1,59
0.487797,757,13833.445159,1,2,-1,66
-0.138,421,13851.647941,0,2,-1,156
0.748184,588,13876.552366,2,0,18,-1
0.079,4310.18,533,13895.537534,0,2,0.571,40.283,602,13920.922975,0,2,0.441,500.245,543,13943.910494,0,20.199,510.355,384,13960.653113,0,21.081305,0.451,582,13985.335723,0,2,0.152,0.296,521,14008.091678,0,2,-0.174,0.037,432,14027.062675,0,2,-10.094,0.32,566,14050.809175,0,2,-0.311,0.95085,607,14076.225293,2,00.142,500.113,426,14094.845297,0,20.366,660.443372,929,14134.903793,1,2,-1,84
-0.041,440,14152.239413,0,2,-1,122
0.15,419,14170.4986670.3,603,14170.35,526,14192.7711730.234,538,10.488,613,14220.2273150.614206,8890.391,542,14243.175785,0,0.277,4680.227,449,14260.880322,0,20.832089,0.679275,962,14302.119774,1,20.038,477,14322.393943,0,2,-1,118
0.75818,984,14364.48859,1,2,-1,71
0.697109,880,14402.529969,1,2,-1,58
0.171,488,14423.448019,0,2,-1,77
0.417057,921,14463.165885,1,2,-1,86
0.311,495,14484.502982,0,2,-1,12
0.454,699,14513.694862,0,2,-1,49
0.31,612,14539.594773,0,2,-1,66
0.27,475,14559.997981,0,2,-1,61
0.573,624,14586.093366,0,2,-1,20
0.472,605,14613.360925,0,2,-1,5
0.152,450,14631.073473,0,2,-1,84
0.236372,827,14667.199123,1,2,-1,161
0.077,381,14683.913099,0,2,-1,90
0.844787,1047,14728.793174,1,2,-1,80
-0.116,355,14742.754669,0,2,-1,156
0.035,438,14761.591263,0,2,-1,123
0.485,640,14789.924853,0,2,-1,14
0.136,590,14814.961766,0,2,-1,106
0.312,452,14834.509581,0,2,-1,86
-0.118,374,14849.176664,0,2,-1,121
0.453,578,14873.569123,0,2,-1,33
0.145,462,14893.399205,0,2,-1,142
0.0.766072,862,14922.112341,2,1,58,0.753137,857,14950.773544,1,2,-1,4
0.89517,929,14990.581825,2,1,84,-1
0.388,578,15015.078341,0,2,-1,47
0.598999,908,15054.203262,1,2,-1,90
